"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert","www.salaisonsduvelay.com/195.144.11.124","443","INFO","-----BEGIN CERTIFICATE-----\nMIIFEjCCA/qgAwIBAgISBMlD6LZvOGRRPacFC3tTpj0zMA0GCSqGSIb3DQEBCwUAMDMxCzAJBgNVBAYTAlVTMRYwFAYDVQQKEw1MZXQncyBFbmNyeXB0MQwwCgYDVQQDEwNSMTAwHhcNMjQxMTA0MDE1ODA2WhcNMjUwMjAyMDE1ODA1WjAfMR0wGwYDVQQDExRzYWxhaXNvbnNkdXZlbGF5LmNvbTCCASIwDQYJKoZIhvcNAQEBBQADggEPADCCAQoCggEBANGylirVnV/91wsvkx0E8aNrdAtzTqY84UmV/jd9yvLMMYGC3aEY29zyLLXdpaaQsvEFTQOvNm/Vhv0E1TagGFfCP5bbs9uTNwhx7+vbnvmARbPGacVJJwPuEv/H2pH0FYz1/6+QszEUEJKhjqf0wXoQ8KU+/ZjhuvNhdaN20x0o5d5Bf9W0Ydqx3MQ6PJ0nTeHqDDtNs4KP3pbbH2RF3afUEZ2ysvkfA9OQ+WuCZ3+LEPucWDAiNF9PVJazg5bX/e1jiZpgieVmlJiGD1UYpwRoE8+YuTCRsgiiuKMk2b7k0MxoJRujY6nHnP5nq6aZDVbg5HwukHvAmVAsSda7BbcCAwEAAaOCAjIwggIuMA4GA1UdDwEB/wQEAwIFoDAdBgNVHSUEFjAUBggrBgEFBQcDAQYIKwYBBQUHAwIwDAYDVR0TAQH/BAIwADAdBgNVHQ4EFgQUfMnUxgfbDmSjxrfHGrNb5Yk2JHgwHwYDVR0jBBgwFoAUu7zDR6XkvKnGw6RyDBCNojXhyOgwVwYIKwYBBQUHAQEESzBJMCIGCCsGAQUFBzABhhZodHRwOi8vcjEwLm8ubGVuY3Iub3JnMCMGCCsGAQUFBzAChhdodHRwOi8vcjEwLmkubGVuY3Iub3JnLzA5BgNVHREEMjAwghRzYWxhaXNvbnNkdXZlbGF5LmNvbYIYd3d3LnNhbGFpc29uc2R1dmVsYXkuY29tMBMGA1UdIAQMMAowCAYGZ4EMAQIBMIIBBAYKKwYBBAHWeQIEAgSB9QSB8gDwAHUAouMK5EXvva2bfjjtR2d3U9eCW4SU1yteGyzEuVCkR+cAAAGS9RpWjAAABAMARjBEAiALvI35qBGabVFjTK/PaIqK11EOt12DdROME6UUG9ShnQIgZYy29g0rQlhoICWqU1AaZcvf5WFukLrQ23kZWxBXBf0AdwATSt8atZhCCXgMb+9MepGkFrcjSc5YV2rfrtqnwqvgIgAAAZL1GldbAAAEAwBIMEYCIQC26A0H1xSXNV0F+IzgAFP258p9K1hfD2dDkmJxojmoMAIhAKuEbysg1rWVvg2lfWNg2IwHjTGHr2roVX4+hrprJSdMMA0GCSqGSIb3DQEBCwUAA4IBAQC8zXh+sBv4Kx9HYSBqCx3FPa/uUM37Y/4PYSZ/zfUUcxOrND/UwrxVd0vDJTljdv9e4oL3FY/fjt3TDKiyR5/2Y82dju1s/eXVO9Q6B62nL4ZNqddNlVrOQ+bgeJZXxdRmDCSrWmEQcZr1a/piDugz9Xe5NutQcAdSqN79+B2rEl/HAV4nfmPMw0nAgW/6OaEiwhjM78YDQArWGIGZWm/yFACAo3KgU1Z/vzxrb8rNrHyGnWIZ0ohBx6EihaRqd1yCz99guFv35/yXCnvhXlwHa7hAe/GrQYJiIr0vYKiB5wfOMPSRdpshDmS5mKrRCZ4ENl2hj//0AV5SQnqgVej3\n-----END CERTIFICATE-----","",""
"cert_commonName","www.salaisonsduvelay.com/195.144.11.124","443","OK","salaisonsduvelay.com","",""
"cert_commonName_wo_SNI","www.salaisonsduvelay.com/195.144.11.124","443","INFO","*.phpnet.org","",""
"cert_subjectAltName","www.salaisonsduvelay.com/195.144.11.124","443","INFO","salaisonsduvelay.com www.salaisonsduvelay.com","",""
"cert_trust","www.salaisonsduvelay.com/195.144.11.124","443","OK","Ok via SAN (SNI mandatory)","",""
"cert_chain_of_trust","www.salaisonsduvelay.com/195.144.11.124","443","OK","passed.","",""
"cert_certificatePolicies_EV","www.salaisonsduvelay.com/195.144.11.124","443","INFO","no","",""
"cert_expirationStatus","www.salaisonsduvelay.com/195.144.11.124","443","OK","42 >= 30 days","",""
"cert_notBefore","www.salaisonsduvelay.com/195.144.11.124","443","INFO","2024-11-04 01:58","",""
"cert_notAfter","www.salaisonsduvelay.com/195.144.11.124","443","OK","2025-02-02 01:58","",""
